pair,seed,relays,width,height,nodes,network_config,evaluations,pso_best_pdr,naive_best_pdr,delta_pdr,naive_failed,naive_failed_before_checkpoint,naive_last_logged_iteration
93,1664576,6,500.0,500.0,,2,360,0.641667,0.644444,-0.0027770000000000294,False,False,336
93,1664576,6,500.0,500.0,,2,380,0.641667,0.644444,-0.0027770000000000294,False,False,336
93,1664576,6,500.0,500.0,,2,400,0.641667,0.644444,-0.0027770000000000294,False,False,336
94,40063030,6,500.0,500.0,,2,20,0.536111,0.536111,0.0,False,False,106
94,40063030,6,500.0,500.0,,2,40,0.536111,0.577778,-0.04166700000000001,False,False,106
94,40063030,6,500.0,500.0,,2,60,0.597222,0.597222,0.0,False,False,106
94,40063030,6,500.0,500.0,,2,80,0.597222,0.608333,-0.011110999999999982,False,False,106
94,40063030,6,500.0,500.0,,2,100,0.597222,0.608333,-0.011110999999999982,False,False,106
94,40063030,6,500.0,500.0,,2,120,0.597222,0.622222,-0.025000000000000022,False,False,106
94,40063030,6,500.0,500.0,,2,140,0.597222,0.622222,-0.025000000000000022,False,False,106
94,40063030,6,500.0,500.0,,2,160,0.597222,0.622222,-0.025000000000000022,False,False,106
94,40063030,6,500.0,500.0,,2,180,0.597222,0.622222,-0.025000000000000022,False,False,106
94,40063030,6,500.0,500.0,,2,200,0.6,0.622222,-0.022222000000000075,False,False,106
94,40063030,6,500.0,500.0,,2,220,0.6,0.622222,-0.022222000000000075,False,False,106
94,40063030,6,500.0,500.0,,2,240,0.605556,0.622222,-0.01666600000000007,False,False,106
94,40063030,6,500.0,500.0,,2,260,0.605556,0.622222,-0.01666600000000007,False,False,106
94,40063030,6,500.0,500.0,,2,280,0.605556,0.622222,-0.01666600000000007,False,False,106
94,40063030,6,500.0,500.0,,2,300,0.605556,0.622222,-0.01666600000000007,False,False,106
94,40063030,6,500.0,500.0,,2,320,0.605556,0.622222,-0.01666600000000007,False,False,106
94,40063030,6,500.0,500.0,,2,340,0.605556,0.622222,-0.01666600000000007,False,False,106
94,40063030,6,500.0,500.0,,2,360,0.605556,0.622222,-0.01666600000000007,False,False,106
94,40063030,6,500.0,500.0,,2,380,0.622222,0.622222,0.0,False,False,106
94,40063030,6,500.0,500.0,,2,400,0.622222,0.622222,0.0,False,False,106
95,38032146,6,500.0,500.0,,2,20,0.533333,0.533333,0.0,False,False,149
95,38032146,6,500.0,500.0,,2,40,0.533333,0.575,-0.04166700000000001,False,False,149
95,38032146,6,500.0,500.0,,2,60,0.541667,0.583333,-0.04166599999999998,False,False,149
95,38032146,6,500.0,500.0,,2,80,0.566667,0.583333,-0.01666599999999996,False,False,149
95,38032146,6,500.0,500.0,,2,100,0.605556,0.583333,0.022222999999999993,False,False,149
95,38032146,6,500.0,500.0,,2,120,0.605556,0.638889,-0.03333300000000006,False,False,149
95,38032146,6,500.0,500.0,,2,140,0.644444,0.638889,0.005554999999999977,False,False,149
95,38032146,6,500.0,500.0,,2,160,0.644444,0.683333,-0.03888899999999995,False,False,149
95,38032146,6,500.0,500.0,,2,180,0.644444,0.683333,-0.03888899999999995,False,False,149
95,38032146,6,500.0,500.0,,2,200,0.652778,0.683333,-0.030555,False,False,149
95,38032146,6,500.0,500.0,,2,220,0.652778,0.683333,-0.030555,False,False,149
95,38032146,6,500.0,500.0,,2,240,0.652778,0.683333,-0.030555,False,False,149
95,38032146,6,500.0,500.0,,2,260,0.663889,0.683333,-0.019444000000000017,False,False,149
95,38032146,6,500.0,500.0,,2,280,0.663889,0.683333,-0.019444000000000017,False,False,149
95,38032146,6,500.0,500.0,,2,300,0.663889,0.683333,-0.019444000000000017,False,False,149
95,38032146,6,500.0,500.0,,2,320,0.663889,0.683333,-0.019444000000000017,False,False,149
95,38032146,6,500.0,500.0,,2,340,0.663889,0.683333,-0.019444000000000017,False,False,149
95,38032146,6,500.0,500.0,,2,360,0.663889,0.683333,-0.019444000000000017,False,False,149
95,38032146,6,500.0,500.0,,2,380,0.663889,0.683333,-0.019444000000000017,False,False,149
95,38032146,6,500.0,500.0,,2,400,0.663889,0.683333,-0.019444000000000017,False,False,149
96,74485470,6,500.0,500.0,,2,20,0.591667,0.591667,0.0,False,False,217
96,74485470,6,500.0,500.0,,2,40,0.597222,0.6,-0.002777999999999947,False,False,217
96,74485470,6,500.0,500.0,,2,60,0.597222,0.6,-0.002777999999999947,False,False,217
96,74485470,6,500.0,500.0,,2,80,0.597222,0.6,-0.002777999999999947,False,False,217
96,74485470,6,500.0,500.0,,2,100,0.619444,0.625,-0.005556000000000005,False,False,217
96,74485470,6,500.0,500.0,,2,120,0.647222,0.625,0.022221999999999964,False,False,217
96,74485470,6,500.0,500.0,,2,140,0.647222,0.625,0.022221999999999964,False,False,217
96,74485470,6,500.0,500.0,,2,160,0.647222,0.625,0.022221999999999964,False,False,217
96,74485470,6,500.0,500.0,,2,180,0.647222,0.625,0.022221999999999964,False,False,217
96,74485470,6,500.0,500.0,,2,200,0.647222,0.625,0.022221999999999964,False,False,217
96,74485470,6,500.0,500.0,,2,220,0.647222,0.647222,0.0,False,False,217
96,74485470,6,500.0,500.0,,2,240,0.647222,0.647222,0.0,False,False,217
96,74485470,6,500.0,500.0,,2,260,0.647222,0.647222,0.0,False,False,217
96,74485470,6,500.0,500.0,,2,280,0.647222,0.647222,0.0,False,False,217
96,74485470,6,500.0,500.0,,2,300,0.647222,0.647222,0.0,False,False,217
96,74485470,6,500.0,500.0,,2,320,0.647222,0.647222,0.0,False,False,217
96,74485470,6,500.0,500.0,,2,340,0.672222,0.647222,0.025000000000000022,False,False,217
96,74485470,6,500.0,500.0,,2,360,0.672222,0.647222,0.025000000000000022,False,False,217
96,74485470,6,500.0,500.0,,2,380,0.672222,0.647222,0.025000000000000022,False,False,217
96,74485470,6,500.0,500.0,,2,400,0.672222,0.647222,0.025000000000000022,False,False,217
